state_ticker,state_order,state_day_start,state_day_end,state_open,state_stop_loss,state_close_estimate,state_max_r,state_MA_r,state_RSI_r,last_r
MSFT,2,1663249800.0,1663614900.0,250.38,252.46,,4.427884615384593,2.865384615384602,,2.865384615384602
MSFT,2,1663180200.0,1663615200.0,251.34,252.85999999999999,,6.690789473684301,4.552631578947433,,4.440789473684264
MSFT,2,1663681200.0,1663681500.0,241.85,242.64999999999998,,-0.45000000000002666,,,-1
MSFT,1,1663763700.0,1663783200.0,243.474,242.46399999999997,,2.4613861386138325,,,-1
MSFT,1,1664196900.0,1664198700.0,237.518,236.798,,1.002777777777791,,,-1
MSFT,1,1664287200.0,1664292000.0,238.94299999999998,238.19799999999998,,1.2577181208053774,,,-1
MSFT,2,1664360100.0,1664361600.0,235.328,236.63299999999998,,0.19003831417624104,,,-0.46130268199234775
MSFT,1,1664454900.0,1664460000.0,236.872,235.792,,2.6925925925925496,-1.4925925925925967,,-1
MSFT,2,1664475600.0,1664475900.0,234.722,235.092,,0.2486486486486806,,,-1
REGN,1,1662645000.0,1662744600.0,582.294,580.434,,91.00322580645093,79.4655913978489,59.266666666666225,79.4655913978489
REGN,1,1663767600.0,1663767900.0,704.0,702.3000000000001,,-0.7176470588235743,,,-0.7176470588235743
REGN,1,1663783200.0,1663783500.0,703.816,701.176,,-1.7181818181818491,,,-1
REGN,1,1663874400.0,1663940400.0,693.386,690.196,,0.33981191222573043,,,-1
REGN,1,1663952700.0,1663953900.0,693.0419999999999,691.762,,0.9359375000000925,,,-1
REGN,2,1664212800.0,1664215500.0,684.964,686.5540000000001,,1.0213836477987366,,,-1
REGN,2,1664307600.0,1664372400.0,694.444,696.134,,-0.8378698224852118,,,-1
REGN,2,1664474700.0,1664475000.0,687.65,688.8,,-0.33043478260869824,,,-1
AMGN,2,1663011600.0,1663353000.0,237.948,238.228,,42.63571428571417,29.70714285714278,18.778571428571386,29.70714285714278
AMGN,2,1663336500.0,1663353300.0,229.104,229.88800000000003,,2.734693877550957,-0.6709183673468986,,-0.8749999999999502
AMGN,2,1663943700.0,1664204100.0,228.414,229.179,,4.920261437908378,0.5281045751633837,,0.5281045751633837
AMGN,1,1664286900.0,1664292300.0,228.43200000000002,227.60200000000003,,1.5518072289156712,,,-1
AMGN,2,1664474700.0,1664479800.0,227.836,228.14600000000002,,2.6967741935484084,,,-1
CVS,1,1663010700.0,1663076400.0,102.61200000000001,102.28200000000001,,0.7515151515151265,-1.5818181818182069,,-1
CVS,2,1663162800.0,1663249200.0,101.55,101.7,,8.133333333333017,-3.2666666666666035,,-1
CVS,2,1663180200.0,1663249500.0,100.92800000000001,101.376,,1.334821428571478,-2.4821428571428825,,-1
CVS,2,1663250700.0,1663251000.0,102.706,103.09100000000001,,0.9246753246753351,0.6649350649350567,,0.9246753246753351
CVS,2,1663352100.0,1663352700.0,101.21600000000001,101.376,,0.10000000000003553,,,-1
CVS,2,1663613700.0,1663614000.0,100.934,101.074,,-0.6857142857143089,,,-1
CVS,2,1664212500.0,1664213400.0,97.094,97.33399999999999,,0.10000000000000592,,,-1
JP225,1,1662353100.0,1662353400.0,27660.68,27644.48,,-0.08518518518524423,,,-1
JP225,2,1662438300.0,1662447600.0,27609.089999999997,27656.239999999994,,0.09946977730636838,,,-1
JP225,1,1662471900.0,1662472200.0,27653.12,27618.32,,-0.24195402298846064,,,-1
JP225,2,1662472500.0,1662475800.0,27630.3,27666.3,,2.647222222222202,,,-1
JP225,1,1662573900.0,1662623700.0,27693.16,27663.260000000002,8.567638795987236,12.981270903010962,8.275585284281497,6.610033444816517,8.275585284281497
JP225,2,1662637800.0,1662638700.0,27927.64,27947.04,,0.3731958762885268,,,-1
JP225,1,1662703200.0,1662705600.0,28228.8,28196.0,,0.22256097560973886,,,-1
JP225,1,1662712200.0,1662717900.0,28282.5,28234.5,,0.2562499999999848,,,-1
JP225,1,1662728400.0,1662729900.0,28270.5,28229.7,,0.009803921568663292,,,-1
JP225,1,1662994800.0,1662998100.0,28585.8,28545.8,,0.7449999999999818,,,-1
JP225,1,1663027800.0,1663028100.0,28607.719999999998,28540.04,,-0.6193853427896029,,,-0.6193853427896029
JP225,1,1662683100.0,1663072500.0,28100.08,28062.38,9.951119363395003,15.077453580901519,6.231299734747844,,6.231299734747844
JP225,2,1663179600.0,1663185300.0,27897.14,27941.54,,1.2756756756756207,,,-0.9788288288287771
JP225,2,1663236000.0,1663236600.0,27882.36,27893.46,,0.14954954954955604,,,-0.760360360360342
JP225,2,1663249200.0,1663249500.0,27825.54,27849.94,,-0.21147540983607852,,,-1
JP225,2,1663317300.0,1663322100.0,27529.7,27544.7,,1.9333333333333333,,,-0.3933333333331878
JP225,2,1663568100.0,1663568400.0,27501.9,27521.9,,-1.1399999999999637,,,-1
JP225,1,1663659000.0,1663659600.0,27712.16,27672.260000000002,,-0.03157894736838266,,,-1
JP225,2,1663701600.0,1663701900.0,27429.3,27453.3,,-0.4499999999999697,,,-0.4541666666667273
JP225,2,1663742700.0,1663752600.0,27291.059999999998,27371.219999999998,,0.8178642714570583,,,-1
JP225,2,1663689600.0,1663777800.0,27537.66,27557.760000000002,10.25002985074515,15.530348258704773,-0.8925373134326737,9.81393034825756,-0.8925373134326737
JP225,2,1663909500.0,1663913400.0,26947.219999999998,26982.42,,0.4465909090908296,,,-0.9738636363636866
JP225,2,1663952400.0,1663953300.0,26619.36,26649.96,,0.6196078431372558,,,-1
JP225,2,1664164200.0,1664175900.0,26512.66,26547.760000000002,,2.178347578347418,,,-1
JP225,1,1664176500.0,1664185200.0,26520.38,26471.18,,2.146747967479622,,,-0.6052845528455698
JP225,1,1664266200.0,1664269200.0,26615.96,26566.059999999998,,0.39158316633267143,,,-1
JP225,1,1664283300.0,1664283600.0,26600.62,26575.82,,-0.3032258064516394,,,-0.9967741935483166
JP225,2,1664459400.0,1664466600.0,26204.15,26234.4,,4.745454545454642,,,-1
JP225,2,1664540700.0,1664546100.0,26060.4,26085.4,,2.3920000000001163,,,-0.4
PG,1,1662575700.0,1662578100.0,137.36599999999999,137.176,,0.021052631579048145,,,-0.8210526315788387
PG,1,1663006500.0,1663006800.0,141.534,141.19799999999998,,-0.4880952380951817,,,-0.6666666666666102
PG,1,1662732000.0,1663077600.0,137.73000000000002,137.43000000000004,8.646000000000445,13.100000000000673,6.400000000000322,6.066666666666989,6.400000000000322
PG,2,1663096800.0,1663163400.0,138.776,138.98600000000002,,3.3619047619047167,,,-1
PG,2,1663249500.0,1663339200.0,137.756,138.216,,2.339130434782554,,,-0.6826086956521468
PG,1,1663350600.0,1663594800.0,138.4,138.1,,1.733333333333207,,,-1
PG,2,1663685700.0,1663689000.0,137.398,137.77800000000002,,0.33684210526309966,,,-1
PG,2,1663696800.0,1663697100.0,136.87199999999999,136.99199999999996,,-0.4000000000000947,,,-1
PG,2,1664204400.0,1664204700.0,136.526,137.011,,0.032989690721690806,-0.23505154639171005,,0.032989690721690806
PG,2,1664557500.0,1664558700.0,127.348,127.528,,0.43333333333333335,,,-0.7333333333333333
ABBV,2,1662561000.0,1662572400.0,137.562,138.032,,0.5148936170213175,,,-1
ABBV,2,1662990300.0,1662992400.0,141.664,141.97899999999998,,1.3142857142856834,,,-1
ABBV,2,1663177800.0,1663180200.0,138.54,139.17999999999995,,0.20312500000000625,,,-1
ABBV,2,1663094700.0,1663250100.0,140.43200000000002,140.65200000000002,7.356000000000118,11.145454545454724,-0.6272727272726251,6.645454545454659,-0.6272727272726251
ABBV,2,1663696800.0,1663698000.0,141.262,141.482,,-0.12727272727268968,,,-1
ABBV,2,1664203200.0,1664203500.0,140.601,140.936,,-1.1611940298507486,,,-1
ABBV,2,1664213400.0,1664215200.0,140.776,141.23600000000002,,0.2304347826087416,,,-0.9217391304347192
ABBV,2,1664464500.0,1664466600.0,142.929,143.244,,1.1079365079364827,,,-0.7650793650793244
ABBV,2,1664479800.0,1664480100.0,142.254,142.44400000000002,,-0.0315789473684179,,,-0.5578947368421493
ADP,1,1662571500.0,1662653400.0,237.928,237.658,7.949333333333056,13.45185185185136,1.5629629629628927,,1.5629629629628927
ADP,1,1663076400.0,1663077000.0,240.67000000000002,239.89500000000004,,-0.47741935483872955,-0.47741935483872955,,-0.6322580645161593
ADP,2,1663269600.0,1663335900.0,229.91400000000002,230.618,,0.332386363636386,,,-0.6903409090909152
ADP,2,1663250400.0,1663598400.0,234.614,235.554,,5.2808510638297985,0.6319148936170165,,0.6319148936170165
ADP,1,1663681200.0,1663681500.0,234.08599999999998,233.19599999999997,,-0.714606741573017,,,-1
ADP,1,1663783200.0,1663783500.0,233.96200000000002,233.48200000000003,,-1.79583333333342,-1.79583333333342,,-1
ADP,1,1663874100.0,1663874700.0,231.594,230.98399999999998,,-0.367213114754073,,,-0.44918032786884393
ADP,2,1663955100.0,1663955700.0,229.20000000000002,229.70000000000002,,-0.15999999999996817,,,-0.8999999999999773
ADP,1,1664287200.0,1664292300.0,229.6,228.64999999999998,,1.505263157894717,,,-0.8947368421052411
BMY,1,1662491700.0,1662492000.0,68.738,68.66799999999999,,0.028571428571358966,,,-0.5428571428570385
BMY,1,1662662700.0,1662663300.0,69.312,69.232,,-0.02499999999994227,,,-1
BMY,2,1663180200.0,1663249200.0,70.426,70.536,,3.054545454545457,,,-1
BMY,2,1663252200.0,1663252500.0,71.34,71.54,,0.0,-0.24999999999998224,,0.0
BMY,1,1663355700.0,1663594800.0,71.43,71.28000000000002,,1.4666666666667425,-12.000000000000759,,-1
BMY,2,1663613700.0,1663614000.0,69.69800000000001,69.778,,-0.6499999999999201,,,-1
BMY,2,1663784700.0,1663785000.0,69.52900000000001,69.79400000000001,,-0.45660377358488624,,,-1
BMY,2,1664213400.0,1664215800.0,70.11,70.31,,0.9499999999999751,,,-0.9499999999999751
BMY,2,1664307600.0,1664372400.0,70.144,70.284,,-0.04285714285714431,-8.82857142857132,,-1
T,2,1662558600.0,1662558900.0,16.824,16.864,,-0.3999999999999645,,,-1
T,2,1662739500.0,1662739800.0,16.740000000000002,16.790000000000003,,-3.5999999999999432,,,-1
T,1,1663007400.0,1663076400.0,17.272000000000002,17.242000000000004,,2.266666666666777,,,-0.06666666666675351
T,1,1663176900.0,1663177500.0,16.817999999999998,16.798,,0.10000000000012435,,,-1
T,2,1663261200.0,1663261500.0,16.707,16.752000000000002,,-1.1777777777777514,,,-1
T,2,1663872600.0,1663873200.0,16.222,16.242,,-0.3999999999999645,,,-0.8999999999998757
T,1,1664372700.0,1664458800.0,15.743,15.698,,2.822222222222202,-5.177777777777798,,-1
T,1,1664545500.0,1664545800.0,15.502,15.472000000000001,,1.6000000000000356,,,1.6000000000000356
CMCSA,1,1662558900.0,1662644400.0,34.866,34.726,,1.1714285714285773,-4.971428571428537,,-1
CMCSA,1,1662748200.0,1663076400.0,35.23,35.129999999999995,,5.899999999999951,-2.699999999999922,,-1
CMCSA,2,1663170600.0,1663170900.0,34.2,34.25,,-1.0,-1.0,,-1
CMCSA,2,1663260000.0,1663261800.0,34.198,34.378,,0.15555555555554854,-0.8444444444444514,,-0.8444444444444514
CMCSA,2,1663959900.0,1663962000.0,31.546,31.721999999999998,,0.20454545454544398,,,-0.9886363636363699
CMCSA,2,1663614600.0,1664286000.0,34.222,34.342000000000006,,32.01666666666547,26.016666666665678,9.099999999999644,26.016666666665678
LLY,1,1662579000.0,1662644400.0,311.85200000000003,311.22200000000004,,-0.08253968253971634,,,-1
LLY,1,1662644400.0,1662645000.0,309.574,308.664,,0.5560439560439098,,,-0.059340659340691194
LLY,1,1662990600.0,1662990900.0,319.156,318.11600000000004,,-1.0538461538461943,,,-1
LLY,1,1663010700.0,1663076400.0,315.911,314.64599999999996,,0.19683794466404358,-5.115415019762674,,-1
LLY,1,1663166700.0,1663176000.0,309.61400000000003,308.80400000000003,,2.2296296296296028,,,-0.980246913580293
LLY,2,1663177800.0,1663180800.0,308.526,309.48600000000005,,0.6,,,-0.7541666666666272
LLY,2,1663785300.0,1663785600.0,300.784,302.274,,0.36510067114092576,,,-0.7221476510067216
LLY,1,1663960800.0,1664199600.0,311.144,310.38399999999996,,0.4289473684210544,,,-1
LLY,1,1664287500.0,1664295000.0,310.214,308.904,,2.2030534351145183,,,-0.506870229007623
LLY,1,1664307000.0,1664307300.0,310.834,309.974,,-0.6906976744185869,,,-1
LLY,2,1664475900.0,1664479200.0,328.58,329.37999999999994,,1.4875000000000818,,,-0.6250000000000355
MO,1,1662739200.0,1662990000.0,45.226,45.135999999999996,,4.599999999999842,-2.2888888888887573,,-1
MO,1,1663268700.0,1663269900.0,41.966,41.876,,0.26666666666666666,,,-1
MO,1,1663864200.0,1663874400.0,43.458,43.337999999999994,,1.3499999999999408,,,-0.8166666666666272
MO,2,1663875300.0,1664201100.0,43.422,43.541999999999994,14.201000000000267,21.51666666666707,13.850000000000287,8.600000000000154,13.850000000000287
MO,2,1664460900.0,1664463900.0,41.178,41.30799999999999,,1.0615384615384842,,,-0.9384615384615704
ABT,1,1662558300.0,1662558900.0,103.192,102.91199999999999,,-0.29285714285711895,,,-1
ABT,1,1662746100.0,1662746400.0,108.53399999999999,108.374,,-0.2749999999999867,,,-0.6499999999999201
ABT,1,1663167300.0,1663168800.0,106.498,106.17800000000001,,0.16249999999998002,,,-0.9625000000000422
ABT,1,1663353300.0,1663594800.0,103.934,103.52399999999999,,0.9658536585365619,-2.253658536585288,,-1
ABT,2,1664215200.0,1664218800.0,99.836,100.14599999999999,,0.8903225806451834,,,-0.9483870967742202
ABT,2,1664480100.0,1664545200.0,98.156,98.266,,1.2363636363637327,,,0.8727272727273103
AAPL,2,1662643800.0,1662644700.0,155.042,155.512,,1.4510638297872118,,,-0.6553191489361563
AAPL,1,1662747900.0,1662748500.0,157.30599999999998,157.11599999999999,,0.9157894736842562,,,-0.7684210526315175
AAPL,1,1663163400.0,1663175400.0,155.255,154.82999999999998,,3.8470588235292875,,,-0.5294117647058548
AAPL,2,1663236000.0,1663236300.0,154.704,155.19400000000002,,-1.6040816326530343,,,-1
AAPL,2,1663261500.0,1663356000.0,154.084,154.574,7.6021224489794585,11.518367346938573,6.375510204081505,,6.375510204081505
AAPL,2,1663270800.0,1663595700.0,151.972,152.56400000000002,,5.966216216216104,1.7094594594594228,,1.5067567567567168
AAPL,2,1663959900.0,1663961400.0,149.43,149.93,,-0.15999999999996817,,,-1
AAPL,1,1664286300.0,1664287200.0,153.663,152.968,,0.3122302158273062,,,-1
AAPL,1,1664292300.0,1664294400.0,151.97,151.42,,0.39999999999998964,-0.7636363636363251,,-0.7999999999999793
AAPL,1,1664304600.0,1664305200.0,152.106,151.71599999999998,,0.06153846153846154,,,-1
AAPL,2,1664543100.0,1664544600.0,141.578,142.008,,0.9488372093023465,,,-1
LMT,1,1662751200.0,1662990000.0,422.298,421.228,,0.6,,,-1
LMT,2,1663078500.0,1663173600.0,419.006,420.116,,9.500900900900778,3.852252252252163,4.284684684684606,3.852252252252163
LMT,2,1663250400.0,1663596900.0,413.998,415.678,,1.9154761904761932,-1.1023809523809671,,-1
LMT,1,1663854000.0,1663854300.0,417.51399999999995,416.45399999999995,,-1.569811320754648,-1.569811320754648,,-1
LMT,1,1663960800.0,1664199600.0,411.344,410.38399999999996,,1.3604166666665976,,,-1
LMT,2,1664212500.0,1664213400.0,408.184,408.824,,1.0375000000000911,,,-0.9312499999999367
ADBE,2,1663951500.0,1663952700.0,283.514,285.258,,-0.141055045871551,,,-0.8061926605504753
ADBE,2,1663009800.0,1664199600.0,394.906,396.19100000000003,,88.7361867704263,83.48326848248865,13.1175097276262,83.48326848248865
ADBE,2,1663177800.0,1664199600.0,371.114,373.2579999999999,,42.08675373134428,38.93843283582182,21.9188432835826,38.93843283582182
ADBE,2,1663095300.0,1664199900.0,374.182,375.33400000000006,,80.99131944444139,75.13194444444161,1.477430555555498,74.8628472222194
ADBE,1,1664200800.0,1664201400.0,285.294,283.834,,-0.04383561643833248,,,-0.4890410958904169
ADBE,2,1664304000.0,1664372400.0,277.056,277.91599999999994,,1.7511627906977296,,,-1
ADBE,1,1664372700.0,1664373900.0,277.41400000000004,276.15400000000005,,-0.0031746031746183556,,,-1
JPM,1,1663076400.0,1663077900.0,118.092,117.562,,0.6377358490566176,0.0905660377358523,,-0.8339622641509286
JPM,2,1663095300.0,1663162800.0,116.822,117.09200000000001,,2.822222222222117,,2.822222222222117,-1
JPM,2,1663184400.0,1663249200.0,115.51,115.91000000000001,,-0.2249999999999698,,,-1
JPM,1,1663355400.0,1663356600.0,116.694,116.48400000000001,,0.3619047619047413,,,0.17142857142858303
JPM,2,1663684800.0,1664200200.0,116.798,117.12800000000001,,29.236363636362515,24.599999999999053,5.9333333333331035,24.599999999999053
JPM,2,1664206200.0,1664286000.0,107.25999999999999,107.55999999999999,,4.166666666666659,,2.166666666666659,-0.8000000000000379
JPM,1,1664286600.0,1664287200.0,107.00399999999999,106.69399999999999,,0.7290322580645537,,,-0.787096774193496
JPM,1,1664385900.0,1664387100.0,107.978,107.60799999999999,,-0.15675675675673517,,,-0.9945945945945689
JPM,1,1664546400.0,1664547300.0,106.438,106.06800000000001,,0.1675675675675655,,,-0.6702702702703004
BAC,1,1662994800.0,1662998100.0,35.199999999999996,35.099999999999994,,0.6000000000000142,,,-1
BAC,2,1663095300.0,1663150800.0,34.148,34.228,,3.35000000000008,,2.7250000000001022,-0.7749999999999867
BAC,2,1663166400.0,1663167000.0,33.836000000000006,33.946000000000005,,0.23636363636366808,,,-1
BAC,1,1663330200.0,1663332900.0,34.114,33.95399999999999,,0.35000000000001996,-0.5249999999999634,,0.35000000000001996
BAC,1,1663616400.0,1663669500.0,34.64,34.589999999999996,,0.0,,,-1
BAC,2,1664360100.0,1664369100.0,30.418,30.622999999999998,,1.2585365853658599,,,-0.5951219512195166
BAC,2,1664459100.0,1664463900.0,30.508000000000003,30.638000000000005,,2.292307692307661,,,-1
BAC,1,1664536200.0,1664537700.0,30.772,30.592,,0.10000000000000395,,,-0.6222222222222139
BAC,1,1664546400.0,1664547300.0,30.916,30.776,,0.09999999999999493,,,-0.6857142857142835
AMD,2,1663249200.0,1663249500.0,76.214,76.67799999999998,,-0.8534482758620994,,,-1
AMD,2,1662989400.0,1663262400.0,85.148,85.878,,13.887671232876624,10.134246575342406,1.1616438356164307,10.134246575342406
AMD,2,1663236600.0,1663262700.0,77.198,77.96600000000001,,2.848958333333263,-0.7187499999999948,,-0.7187499999999948
AMD,2,1663338600.0,1663596600.0,76.252,76.797,,2.3522935779816376,,,-0.803669724770644
AMD,2,1663767600.0,1663767900.0,74.84,75.09,,-0.5199999999999818,,,-1
AMD,2,1664303700.0,1664304000.0,66.93,67.25000000000001,,-0.46874999999996253,,,-0.9062499999999543
AMD,2,1663869900.0,1664373300.0,70.34,70.59,7.629600000000002,18.160000000000025,10.0,10.840000000000032,10.0
AMD,1,1664393700.0,1664445600.0,68.524,68.36399999999999,,0.41249999999998777,,,-1
ORCL,2,1662560400.0,1662561000.0,73.604,73.84400000000001,,0.225,,,-0.6083333333333136
ORCL,1,1662574500.0,1662644400.0,74.266,74.02600000000001,,1.3500000000000207,,,0.10000000000000592
ORCL,1,1663008600.0,1663011600.0,77.05199999999999,76.972,,3.35000000000008,,,0.10000000000012435
ORCL,2,1663605300.0,1663605600.0,68.214,68.304,,-0.955555555555503,,,-1
ORCL,2,1664205600.0,1664286000.0,63.86,64.01,,2.9999999999999054,,,-0.9333333333333017
ORCL,1,1664287200.0,1664287500.0,63.583999999999996,63.324,,-0.09230769230766918,,,-0.9769230769230759
ORCL,1,1664378700.0,1664458800.0,62.730000000000004,62.480000000000004,,1.5999999999999943,-3.8000000000000114,,-1
ORCL,1,1664547300.0,1664547900.0,61.29,61.13999999999999,,-0.2,,,-0.33333333333330173
ATVI,1,1662559800.0,1662560700.0,77.00999999999999,76.91,,-0.09999999999991474,,,-0.5
ATVI,1,1662644400.0,1662644700.0,77.248,77.12800000000001,,-0.48333333333343004,,,-0.8166666666667239
ATVI,1,1662998100.0,1662998400.0,78.33,78.18,,-0.5333333333333523,,,-1
ATVI,2,1663597500.0,1663681800.0,75.986,76.096,,4.236363636363732,-0.12727272727268968,3.8727272727273103,-0.12727272727268968
ATVI,2,1663767900.0,1663768200.0,74.931,75.066,,-1.1037037037036685,,,-1
ATVI,1,1664385000.0,1664458800.0,75.25,75.1,,1.6666666666666035,-1.9333333333333018,,-1
ATVI,2,1664562600.0,1664562900.0,74.756,74.816,,-0.5666666666667456,,,-0.5666666666667456
BABA,1,1662566100.0,1662568200.0,89.552,89.17200000000001,,0.3368421052631622,,,-0.7421052631579318
BABA,1,1662578400.0,1662631500.0,90.326,90.136,,2.0736842105263693,,,-1
BABA,1,1662742800.0,1662748500.0,92.41799999999999,92.24799999999999,,2.129411764705914,,,-0.22352941176468424
BABA,2,1663166100.0,1663167000.0,88.40599999999999,88.76599999999999,,0.09999999999996448,,,-1
BABA,1,1663238100.0,1663248600.0,88.816,88.126,,1.223188405797097,,,1.223188405797097
BABA,2,1663346400.0,1663594500.0,86.19,86.53999999999999,,3.542857142857186,,,-1
BABA,2,1663594200.0,1663594800.0,85.782,86.57400000000001,,-0.4141414141414096,-1.2853535353535106,,-1
BABA,1,1663684200.0,1663685700.0,88.17399999999999,87.43799999999999,,-0.23641304347824918,,,-0.8885869565217291
BABA,1,1663608600.0,1663694100.0,86.88,86.63,,6.28000000000003,,,-0.7599999999999909
BABA,1,1664213100.0,1664293800.0,78.922,78.467,,2.391208791208818,,,-1
GOOGL,1,1662559800.0,1662653100.0,107.196,106.556,,4.2093750000000005,0.6468750000000018,,0.6468750000000018
GOOGL,2,1662657000.0,1662730800.0,108.212,108.58200000000001,,1.167567567567559,-3.0216216216215708,,-1
GOOGL,1,1662991200.0,1662993900.0,111.048,110.778,,1.674074074074092,,,-0.5851851851851985
GOOGL,2,1663162800.0,1663175700.0,104.83200000000001,105.20200000000001,,2.897297297297269,,,-0.7243243243242788
GOOGL,2,1663697100.0,1663700400.0,101.006,101.502,,0.05241935483870263,,,-0.6935483870967691
GOOGL,2,1663261200.0,1664200200.0,103.918,104.34800000000001,,14.948837209302114,11.181395348837048,3.57674418604648,11.181395348837048
GOOGL,1,1664372700.0,1664373300.0,97.954,97.54399999999998,,0.0878048780487815,,,-1
INTC,2,1662549900.0,1662557400.0,30.346,30.406000000000002,,2.4333333333332545,,,-1
INTC,1,1662577200.0,1662631200.0,30.656,30.616,,1.85000000000008,,,-0.8999999999999645
INTC,1,1662662400.0,1662663000.0,30.636000000000003,30.546000000000003,,0.04444444444441988,,,-0.17777777777779796
INTC,1,1662751200.0,1663003200.0,31.407999999999998,31.337999999999997,,5.60000000000002,,3.0285714285714636,-1
INTC,2,1663003500.0,1663005000.0,31.332,31.502,,-0.2235294117647098,,,-1
INTC,2,1663177800.0,1663249500.0,29.218,29.298,,2.725000000000058,,,-1
INTC,1,1663250400.0,1663252200.0,29.216,29.076,,0.8142857142856911,,,-0.9714285714285874
INTC,2,1663269600.0,1663337400.0,28.756,28.816000000000003,,4.433333333333195,,,-1
INTC,1,1663338000.0,1663345500.0,28.76,28.61,,2.4666666666666144,,,-0.7999999999999953
INTC,1,1663600800.0,1663601700.0,29.138,28.945999999999998,,-0.3541666666666671,,,-0.9791666666666601
INTC,1,1663582500.0,1663684200.0,28.939999999999998,28.839999999999996,,4.599999999999943,-0.6999999999999573,,-0.6999999999999573
INTC,2,1663695600.0,1663697100.0,28.742,28.812,,0.6000000000000203,,,-1
INTC,1,1663874400.0,1663927200.0,28.222,28.142000000000003,,0.4750000000000133,-5.4000000000001425,,-1
INTC,1,1664186400.0,1664186700.0,27.419999999999998,27.319999999999997,,-0.9999999999999645,,,-0.9999999999999645
INTC,1,1664278800.0,1664283600.0,27.262,27.182000000000002,,1.3500000000000356,,,-0.9000000000000089
INTC,2,1664475600.0,1664476500.0,26.136,26.232,,0.16666666666664817,,,-0.8749999999999953
PM,2,1662559200.0,1662560700.0,93.89999999999999,94.19999999999999,,0.13333333333330807,,,-0.7666666666666871
PM,2,1663249500.0,1663249800.0,93.198,93.37799999999999,,-0.7333333333333912,,,-0.9000000000000711
PM,1,1663267500.0,1663267800.0,94.12,93.97000000000001,,-0.6666666666667614,,,-1
PM,1,1663596000.0,1663601700.0,94.51599999999999,94.326,,2.863157894736935,-1.294736842105253,,-1
PM,1,1663681200.0,1663696800.0,94.962,94.73200000000001,,6.860869565217709,2.0782608695652858,,2.0782608695652858
PM,2,1664306700.0,1664375400.0,87.164,87.354,,1.810526315789539,,,-1
F,1,1662559800.0,1662644400.0,15.028,14.958,,5.742857142857109,0.8857142857142734,,0.8857142857142734
F,1,1662994800.0,1662999000.0,15.484,15.424000000000001,,1.1000000000000356,,,-0.5666666666666903
F,2,1663180500.0,1663249200.0,14.606,14.666,,1.9333333333333116,-3.2333333333333205,,-1
F,2,1663598400.0,1663598700.0,14.882,14.902000000000001,,0.5999999999999822,0.09999999999993783,,0.5999999999999822
F,2,1663783500.0,1663785300.0,13.264000000000001,13.354000000000001,,1.2666666666666773,,,-0.6222222222222139
F,2,1663871400.0,1663872600.0,12.777999999999999,12.807999999999998,,0.5999999999999763,,,-0.40000000000002367
AVGO,1,1662565800.0,1662566700.0,503.284,502.224,,0.24150943396229066,,,-0.5226415094339363
AVGO,1,1662998100.0,1663076400.0,525.389,523.754,,1.3584097859327315,-8.482568807339513,,-1
AVGO,2,1663162800.0,1663163100.0,504.118,505.498,,-0.08840579710145978,,,-0.08840579710145978
AVGO,1,1663353600.0,1663602000.0,495.45599999999996,493.91599999999994,,2.9246753246752983,,,-0.8545454545454264
MA,2,1662560700.0,1662561000.0,322.83799999999997,323.91799999999995,,-0.5666666666666965,,,-0.5666666666666965
MA,1,1662994800.0,1662998100.0,336.932,336.002,,0.739784946236541,,,-0.5397849462365655
MA,2,1663871100.0,1663871700.0,296.92,297.55999999999995,,-0.3593749999999792,,,-1
MA,2,1663959900.0,1663961400.0,291.62,292.97999999999996,,-0.03676470588236247,,,-0.8382352941176636
MA,2,1663095300.0,1664286000.0,329.17,329.77000000000004,,66.93333333333084,56.299999999997915,3.8166666666665563,56.299999999997915
MA,2,1663180800.0,1664286300.0,325.108,327.236,,16.963345864661772,13.965225563909875,4.388157894736882,14.980263157894829
MA,2,1664373000.0,1664376000.0,284.162,285.782,,1.7296296296296025,,,-1
MA,2,1664476500.0,1664480100.0,286.058,286.63800000000003,,2.5482758620688006,,,-0.796551724137856
DE30,2,1662393300.0,1662393600.0,12737.6,12746.6,,-0.2777777777777778,,,-1
DE30,1,1662419400.0,1662422400.0,12760.84,12746.740000000002,,0.30212765957451476,,,-1
DE30,1,1662451200.0,1662451800.0,12787.53,12760.58,,0.14730983302409045,,,-0.9769944341372622
DE30,1,1662528900.0,1662530400.0,12725.699999999999,12711.199999999999,,0.5655172413793605,,,-1
DE30,1,1662616800.0,1662618300.0,12987.3,12979.8,,4.360000000000097,,,-0.7466666666664726
DE30,1,1662699900.0,1662701400.0,12911.16,12903.26,,0.043037974683564705,,,-1
DE30,1,1662728400.0,1662729600.0,13091.02,13060.220000000001,,0.025324675324638127,,,-1
DE30,1,1663028100.0,1663032900.0,13402.48,13379.28,,0.410344827586245,,,-1
DE30,2,1663037700.0,1663049100.0,13389.78,13407.080000000002,,1.345664739884346,,,-1
DE30,1,1663052700.0,1663053000.0,13406.28,13393.580000000002,,-0.5181102362205112,,,-1
DE30,1,1663064400.0,1663072200.0,13449.08,13419.88,,2.805479452054727,,,-1
DE30,2,1663135500.0,1663135800.0,13057.84,13073.740000000002,,-0.01635220125787387,,,-1
DE30,1,1663173900.0,1663176900.0,13061.1,13047.1,,1.492857142857117,,,-1
DE30,1,1663229700.0,1663237800.0,13053.52,13020.72,,0.584756097560965,,,-1
